overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
238,10,MPR-F4A2121FBB,Darussalam,Sinaboi,Rokan Hilir,0.19,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
239,11,MPR-8800E2CFEC,Darussalam,Sinaboi,Rokan Hilir,0.18,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
240,12,MPR-9AEA0DCB41,Darussalam,Sinaboi,Rokan Hilir,0.18,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
241,13,MPR-C8ADAC59D8,Darussalam,Sinaboi,Rokan Hilir,0.18,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
242,1,MPR-5A2750CB7C,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.16,P2,Regenerasi alami terbantu,66.0,50,82,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
243,14,MPR-0EA7447643,Darussalam,Sinaboi,Rokan Hilir,0.15,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
244,15,MPR-0F64C8820D,Darussalam,Sinaboi,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
245,2,MPR-27DF0559CC,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,66.0,50,82,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
246,16,MPR-FB55318628,Darussalam,Sinaboi,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
247,17,MPR-380461DF21,Darussalam,Sinaboi,Rokan Hilir,0.12,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
248,18,MPR-090E68A10C,Darussalam,Sinaboi,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
249,19,MPR-7F7249DC4F,Darussalam,Sinaboi,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
250,20,MPR-9E37D52732,Darussalam,Sinaboi,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
251,21,MPR-F0DD69C091,Darussalam,Sinaboi,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
252,22,MPR-07C51272BA,Darussalam,Sinaboi,Rokan Hilir,0.1,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
253,3,MPR-2518E12686,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.0,50,82,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
254,23,MPR-67B35E0D9E,Darussalam,Sinaboi,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
255,24,MPR-842345547A,Darussalam,Sinaboi,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
256,25,MPR-A6B1F0778B,Darussalam,Sinaboi,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
257,4,MPR-BF0DA4776F,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.0,50,82,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
258,18,MPR-003C5FFFC3,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,1.9,P2,Regenerasi alami terbantu,65.9,64,82,58,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
259,26,MPR-B4BCE7546C,Darussalam,Sinaboi,Rokan Hilir,0.84,P2,Regenerasi alami terbantu,65.9,58,84,48,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
260,27,MPR-A8CE278FE9,Darussalam,Sinaboi,Rokan Hilir,0.78,P2,Regenerasi alami terbantu,65.9,58,84,48,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
261,5,MPR-B5D401A458,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.48,P2,Regenerasi alami terbantu,65.9,51,81,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
262,28,MPR-52EE87992C,Darussalam,Sinaboi,Rokan Hilir,1.49,P2,Regenerasi alami terbantu,65.8,59,83,49,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
263,29,MPR-754B97D784,Darussalam,Sinaboi,Rokan Hilir,1.25,P2,Regenerasi alami terbantu,65.8,59,83,49,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
264,6,MPR-74903AACB1,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.22,P2,Regenerasi alami terbantu,65.8,50,82,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
265,7,MPR-76DCE32C0C,Telukpulai,Pasir Limau Kapas,Rokan Hilir,0.18,P2,Regenerasi alami terbantu,65.8,50,82,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
266,30,MPR-627016DC6F,Darussalam,Sinaboi,Rokan Hilir,2.28,P2,Regenerasi alami terbantu,65.7,60,82,50,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
267,31,MPR-97AEEA7C11,Darussalam,Sinaboi,Rokan Hilir,2.23,P2,Regenerasi alami terbantu,65.7,60,82,50,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
268,32,MPR-1EA80F472B,Darussalam,Sinaboi,Rokan Hilir,2.14,P2,Regenerasi alami terbantu,65.7,60,82,50,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
269,33,MPR-CED27B873D,Darussalam,Sinaboi,Rokan Hilir,0.36,P2,Regenerasi alami terbantu,65.7,57,84,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
270,34,MPR-F2C7C25F9F,Darussalam,Sinaboi,Rokan Hilir,0.36,P2,Regenerasi alami terbantu,65.7,57,84,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
271,8,MPR-F9268BDFB4,Pekaitan,Pekaitan,Rokan Hilir,8.78,P2,Regenerasi alami terbantu,65.6,66,69,41,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
272,19,MPR-666AF469D0,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,3.97,P1,Penanaman aktif,65.6,67,79,61,sedang,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
273,35,MPR-304CF4E0F7,Darussalam,Sinaboi,Rokan Hilir,1.08,P2,Regenerasi alami terbantu,65.5,58,83,48,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
274,1,MPR-80867C088E,Parit Aman,Bangko,Rokan Hilir,0.16,P2,Regenerasi alami terbantu,65.5,48,83,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
275,2,MPR-DFBF494057,Parit Aman,Bangko,Rokan Hilir,0.15,P2,Regenerasi alami terbantu,65.5,48,83,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
276,3,MPR-CFCB03BDC1,Parit Aman,Bangko,Rokan Hilir,0.12,P2,Regenerasi alami terbantu,65.5,48,83,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
277,4,MPR-C34F8533BA,Parit Aman,Bangko,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,65.5,48,83,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
278,5,MPR-CA661813E2,Parit Aman,Bangko,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,65.5,48,83,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
279,36,MPR-CF544ED4A1,Darussalam,Sinaboi,Rokan Hilir,1.18,P2,Regenerasi alami terbantu,65.3,58,83,49,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
280,6,MPR-C41B0D43C1,Parit Aman,Bangko,Rokan Hilir,0.48,P2,Regenerasi alami terbantu,65.3,49,82,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
281,7,MPR-7456FC3384,Parit Aman,Bangko,Rokan Hilir,0.46,P2,Regenerasi alami terbantu,65.3,49,82,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
282,8,MPR-7516CC881F,Parit Aman,Bangko,Rokan Hilir,1.39,P2,Regenerasi alami terbantu,65.2,50,81,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
283,1,MPR-08C009C544,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.58,P2,Regenerasi alami terbantu,65.2,60,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
284,2,MPR-11DA635C92,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.43,P2,Regenerasi alami terbantu,65.2,60,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
285,37,MPR-8CFC8DBD2D,Darussalam,Sinaboi,Rokan Hilir,2.87,P2,Regenerasi alami terbantu,65.1,60,81,51,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
286,3,MPR-0CB797541C,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.34,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
287,4,MPR-337748B760,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.34,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
288,5,MPR-6CC5C0BF58,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.34,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
289,6,MPR-A4ED790F44,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.34,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
290,7,MPR-74BECEF959,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.16,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
291,8,MPR-3454CC8CCE,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.157,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
292,9,MPR-2018519D21,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
293,10,MPR-10D19C66ED,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.13,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
294,11,MPR-62144DB149,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
295,12,MPR-8F76320842,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.052,P2,Regenerasi alami terbantu,65.1,59,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
296,38,MPR-616A5E8628,Darussalam,Sinaboi,Rokan Hilir,4.46,P2,Regenerasi alami terbantu,65.0,62,79,53,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
297,39,MPR-E0341CC1D2,Darussalam,Sinaboi,Rokan Hilir,4.05,P2,Regenerasi alami terbantu,65.0,62,79,53,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
298,13,MPR-104357295C,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.91,P2,Regenerasi alami terbantu,65.0,60,84,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
299,14,MPR-F70FA8E542,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.62,P2,Regenerasi alami terbantu,65.0,60,84,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
300,15,MPR-1B96570F7E,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,1.35,P2,Regenerasi alami terbantu,64.9,61,83,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
301,16,MPR-FC82F9AD1E,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,1.29,P2,Regenerasi alami terbantu,64.9,61,83,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
302,7,MPR-B1DE3CAE2F,Bagan Punak Pesisir,Bangko,Rokan Hilir,16.935,P3,Pemulihan hidrologi,64.8,81,61,65,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
303,17,MPR-2BBB3DEC8A,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,2.25,P2,Regenerasi alami terbantu,64.8,62,82,59,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
304,18,MPR-BC83812BC0,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,0.39,P2,Regenerasi alami terbantu,64.8,59,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
305,19,MPR-EEB9CDFBDF,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,3.01,P2,Regenerasi alami terbantu,64.7,63,81,60,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
306,20,MPR-DB325FE314,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,2.54,P2,Regenerasi alami terbantu,64.5,62,81,59,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
307,21,MPR-7A1DD1A60F,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,2.53,P2,Regenerasi alami terbantu,64.5,62,81,59,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
308,22,MPR-F46CF00ED5,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,1.83,P2,Regenerasi alami terbantu,64.5,61,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
309,23,MPR-152619AC24,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,1.79,P2,Regenerasi alami terbantu,64.5,61,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
310,9,MPR-56100ABC54,Parit Aman,Bangko,Rokan Hilir,4.15,P2,Regenerasi alami terbantu,64.4,53,77,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
311,24,MPR-05634A2A6D,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,1.96,P2,Regenerasi alami terbantu,64.3,61,82,59,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
312,25,MPR-C7D21F7DA5,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,3.33,P2,Regenerasi alami terbantu,64.2,63,80,61,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
313,26,MPR-05329D699E,Sungai Daun,Pasir Limau Kapas,Rokan Hilir,5.01,P1,Penanaman aktif,63.9,65,78,63,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
314,20,MPR-705A9B6874,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,12.64,P4,Perlindungan pantai dahulu,63.3,77,67,74,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
315,1,MPR-2B041A4FC9,Sei Besar,Pekaitan,Rokan Hilir,0.17,U,Data belum memadai,62.7,47,77,27,rendah,Keyakinan data rendah.,mangrove-priority-2016-2025-v0.1
316,1,MPR-43BE2DAAF1,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.16,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
317,2,MPR-190625624E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
318,3,MPR-4019D3EBFD,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
319,4,MPR-736BAF24A7,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
320,5,MPR-FCD9DA5E99,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.15,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
321,6,MPR-E68F131842,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.14,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
322,7,MPR-9C8AB239DC,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.127,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
323,8,MPR-74D675D9A1,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.12,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
324,9,MPR-7B32CFABE0,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.12,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
325,10,MPR-BDC4C1C7F5,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.12,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
326,11,MPR-26688E4C4C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
327,12,MPR-2E293941C4,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
328,13,MPR-348503D022,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
329,14,MPR-47A2E8BA80,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
330,15,MPR-58DED3F872,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
331,16,MPR-5DEFCD5837,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
332,17,MPR-6A26322CAD,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
333,18,MPR-AB4EC014CB,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
334,19,MPR-BBFB4AFFC5,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
335,20,MPR-C7CAECBCE2,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
336,21,MPR-DBBC6781E2,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
337,22,MPR-E4D4537A2E,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
338,23,MPR-FB679A4C3C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.11,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
339,24,MPR-D5D0C40F5C,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.107,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
340,25,MPR-124B203185,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
341,26,MPR-63AB8B05CD,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
342,27,MPR-6EA95CE435,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
343,28,MPR-9FF4ABBB4F,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
344,29,MPR-C8A96F9A90,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.1,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
345,30,MPR-01B5C8CC32,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.09,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
346,31,MPR-D3757DF9ED,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.085,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
347,32,MPR-102C2ED3D5,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
348,33,MPR-2BA04C6B25,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
349,34,MPR-4C8D9666AD,Sungaipanji-Panji,Kubu Babussalam,Rokan Hilir,0.08,P4,Perlindungan pantai dahulu,62.7,63,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
