overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
1,1,MPR-BCAA11DE61,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.978,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
2,2,MPR-8495FF1810,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.96,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
3,3,MPR-C09B645C40,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.827,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
4,4,MPR-9B1F4CAD10,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.739,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
5,5,MPR-D95E35232C,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.727,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
6,6,MPR-9B9E5D3296,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.668,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
7,7,MPR-1AA80E9E46,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.638,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
8,8,MPR-C6CB249A81,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.604,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
9,9,MPR-D893459FFC,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.56,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
10,10,MPR-6494EEA45D,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.467,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
11,11,MPR-4BB30CCC7F,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.465,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
12,12,MPR-987DE307FF,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.438,P2,Regenerasi alami terbantu,71.8,63,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
13,13,MPR-622B093F98,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.318,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
14,14,MPR-D690AF8081,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.301,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
15,15,MPR-4CDBCF8B3A,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.3,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
16,16,MPR-A6B4A0E7C3,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.3,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
17,17,MPR-6C0F381854,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.28,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
18,18,MPR-9CAE523D4C,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.28,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
19,19,MPR-DAEED20D6B,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.26,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
20,20,MPR-98BA3146FB,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.231,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
21,21,MPR-D01D1238DB,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.2,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
22,22,MPR-386F3FADF2,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.188,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
23,23,MPR-3A05B7C692,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.184,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
24,24,MPR-2570CD711A,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.18,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
25,25,MPR-272FA42D86,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.18,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
26,26,MPR-417428A58E,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.169,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
27,27,MPR-3BE31475C7,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.163,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
28,28,MPR-7B18F4D4C2,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.16,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
29,29,MPR-CC6BA33D6B,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.16,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
30,30,MPR-08AD37AF96,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.15,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
31,31,MPR-924CC84971,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.15,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
32,32,MPR-C7F45A2AF7,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.15,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
33,33,MPR-62CB4E67E2,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.148,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
34,34,MPR-1217A75EB1,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.147,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
35,35,MPR-69E73AEFF0,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.143,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
36,36,MPR-D8F4420EA8,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.14,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
37,37,MPR-C3B97994A4,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.138,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
38,38,MPR-D8767A202C,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.136,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
39,39,MPR-3620DA6C6B,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.135,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
40,40,MPR-45386CA1E5,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.127,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
41,41,MPR-26115D4DAA,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.123,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
42,42,MPR-7C56B73A1C,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.121,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
43,43,MPR-0C509B95C9,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
44,44,MPR-2F7ECC0A6D,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
45,45,MPR-6450CA950A,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
46,46,MPR-7BE9442E3D,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
47,47,MPR-93725FF57E,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
48,48,MPR-A0C29A4CF4,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
49,49,MPR-B651362263,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
50,50,MPR-DAF2FDF55E,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.12,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
51,51,MPR-7BF0CFA716,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.11,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
52,52,MPR-92429AD578,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.11,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
53,53,MPR-B65BEDAF07,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.11,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
54,54,MPR-32B8E3C31D,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.107,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
55,55,MPR-FE8343114E,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.101,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
56,56,MPR-45B3E885E4,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.1,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
57,57,MPR-B35C781CC6,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.1,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
58,58,MPR-6B7B77C9F2,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.099,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
59,59,MPR-475C8973F6,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.098,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
60,60,MPR-1C515604F9,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.097,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
61,61,MPR-1D944AA786,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.096,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
62,62,MPR-122F91B15A,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.095,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
63,63,MPR-F4C2F086C7,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.094,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
64,64,MPR-DD54D44F35,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.076,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
65,65,MPR-BE8CBD6A1D,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.072,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
66,66,MPR-7FBD09930A,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.06,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
67,67,MPR-81BF25DA67,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.058,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
68,68,MPR-62A9341832,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.054,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
69,69,MPR-B6A2D6A575,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.053,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
70,70,MPR-CD39193773,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.05,P2,Regenerasi alami terbantu,71.8,62,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
71,71,MPR-5F227EF64A,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.356,P2,Regenerasi alami terbantu,71.7,62,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
72,72,MPR-0FD616E954,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,2.319,P1,Penanaman aktif,71.6,65,82,32,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
73,73,MPR-EED3984B25,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,2.182,P1,Penanaman aktif,71.6,65,82,32,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
74,74,MPR-EE6894F1D8,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,1.764,P2,Regenerasi alami terbantu,71.4,64,83,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
75,75,MPR-1422005EB8,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.414,P2,Regenerasi alami terbantu,71.3,62,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
76,76,MPR-48525CA39C,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.413,P2,Regenerasi alami terbantu,71.3,62,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
77,77,MPR-23D5B0FDD4,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.4,P2,Regenerasi alami terbantu,71.3,62,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
78,78,MPR-DBF4C73F86,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.4,P2,Regenerasi alami terbantu,71.3,62,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
79,79,MPR-4617AB6C93,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,0.368,P2,Regenerasi alami terbantu,71.3,62,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
80,80,MPR-7905C1A320,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,1.19,P2,Regenerasi alami terbantu,71.2,63,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
81,81,MPR-81231C5FDB,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,1.076,P2,Regenerasi alami terbantu,71.2,63,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
82,82,MPR-090CCC0420,Kelurahan Tanjung Palas,Dumai Timur,Kota Dumai,6.48,P1,Penanaman aktif,70.3,70,76,39,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
83,1,MPR-0AFF9CD583,Kelurahan Guntung,Medang Kampai,Kota Dumai,1.036,P2,Regenerasi alami terbantu,70.2,59,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
84,2,MPR-C953AC75EE,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.95,P2,Regenerasi alami terbantu,70.2,59,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
85,1,MPR-C41A6C4668,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.608,P2,Regenerasi alami terbantu,70.2,60,84,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
86,3,MPR-55D7769770,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.46,P2,Regenerasi alami terbantu,70.2,59,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
87,4,MPR-76EECBF7B9,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.46,P2,Regenerasi alami terbantu,70.2,59,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
88,2,MPR-4950AD6860,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.453,P2,Regenerasi alami terbantu,70.2,60,84,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
89,3,MPR-617EB3AAE7,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.451,P2,Regenerasi alami terbantu,70.2,60,84,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
90,5,MPR-660002CA2D,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.43,P2,Regenerasi alami terbantu,70.2,59,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
91,4,MPR-0DAA31ADF0,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.42,P2,Regenerasi alami terbantu,70.2,60,84,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
92,6,MPR-11CF6C8EFE,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.237,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
93,7,MPR-8F9E1001BC,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.21,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
94,8,MPR-8E8AE85801,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.18,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
95,9,MPR-3DE8003E12,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.16,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
96,10,MPR-BCD7D1638F,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.1,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
97,11,MPR-C5588684F0,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.083,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
98,12,MPR-6F1C127C95,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.08,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
99,13,MPR-DA626CEE33,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.08,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
100,14,MPR-19D255176E,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.059,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
101,15,MPR-99B3E6683E,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.057,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
102,16,MPR-6AF372D29D,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.05,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
103,17,MPR-AB58DF41C0,Kelurahan Guntung,Medang Kampai,Kota Dumai,0.05,P2,Regenerasi alami terbantu,70.2,58,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
104,5,MPR-42BB271005,Kelurahan Mundam,Medang Kampai,Kota Dumai,1.31,P2,Regenerasi alami terbantu,70.1,61,83,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
105,6,MPR-0A407B1852,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.152,P2,Regenerasi alami terbantu,70.1,59,85,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
106,7,MPR-CA1EC5695D,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.15,P2,Regenerasi alami terbantu,70.1,59,85,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
107,8,MPR-CB8A091478,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.14,P2,Regenerasi alami terbantu,70.1,59,85,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
108,9,MPR-35DED57CF9,Kelurahan Mundam,Medang Kampai,Kota Dumai,0.124,P2,Regenerasi alami terbantu,70.1,59,85,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
