overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
238,10,MPR-3B072865AC,Sebauk,Bengkalis,Bengkalis,0.16,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
239,10,MPR-636BB4870A,Penampi,Bengkalis,Bengkalis,0.16,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
240,11,MPR-D17B6302FF,Sebauk,Bengkalis,Bengkalis,0.16,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
241,11,MPR-E867DCCAB1,Penampi,Bengkalis,Bengkalis,0.16,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
242,12,MPR-04BDE5788B,Damai,Bengkalis,Bengkalis,0.15,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
243,7,MPR-0B5BF4120B,Mentayan,Bantan,Bengkalis,0.15,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
244,12,MPR-283198730D,Penampi,Bengkalis,Bengkalis,0.14,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
245,13,MPR-EFB5B65151,Damai,Bengkalis,Bengkalis,0.14,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
246,13,MPR-4F7A877548,Penampi,Bengkalis,Bengkalis,0.13,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
247,8,MPR-71AF947DF3,Mentayan,Bantan,Bengkalis,0.13,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
248,14,MPR-BD91FBC60F,Penampi,Bengkalis,Bengkalis,0.13,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
249,15,MPR-C726C3858D,Penampi,Bengkalis,Bengkalis,0.13,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
250,12,MPR-20E373E6B4,Sebauk,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
251,14,MPR-399D39F73D,Damai,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
252,16,MPR-9AA9842480,Penampi,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
253,9,MPR-7F9DD5F709,Mentayan,Bantan,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
254,13,MPR-89435F863D,Sebauk,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
255,17,MPR-C737A95EEE,Penampi,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
256,10,MPR-38A0F1F63C,Mentayan,Bantan,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
257,11,MPR-59B437FF37,Mentayan,Bantan,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
258,18,MPR-61B4490FE9,Penampi,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
259,14,MPR-6E9A0DD74A,Sebauk,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
260,19,MPR-D08152E88F,Penampi,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
261,15,MPR-040201D445,Sebauk,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
262,20,MPR-683501B0C5,Penampi,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
263,16,MPR-3E5DBA7DBC,Sebauk,Bengkalis,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
264,21,MPR-897410C54E,Penampi,Bengkalis,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.8,58,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
265,12,MPR-92A00DA3C1,Mentayan,Bantan,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
266,17,MPR-B38F10EA80,Sebauk,Bengkalis,Bengkalis,0.05,P2,Regenerasi alami terbantu,69.8,57,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
267,15,MPR-2A7F704728,Damai,Bengkalis,Bengkalis,2.09,P2,Regenerasi alami terbantu,69.7,60,82,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
268,49,MPR-7FCA4F9AC6,Telukrhu,Rupat Utara,Bengkalis,1.766,P2,Regenerasi alami terbantu,69.7,60,83,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
269,22,MPR-CFD58F1C36,Teluklatak,Bengkalis,Bengkalis,1.25,P2,Regenerasi alami terbantu,69.7,61,83,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
270,23,MPR-E42DD6D18C,Teluklatak,Bengkalis,Bengkalis,1.137,P2,Regenerasi alami terbantu,69.7,61,83,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
271,16,MPR-7EBDEFC0F2,Damai,Bengkalis,Bengkalis,1.01,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
272,18,MPR-CDDB4FF1E5,Sebauk,Bengkalis,Bengkalis,0.78,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
273,13,MPR-9DD8C82347,Mentayan,Bantan,Bengkalis,0.777,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
274,14,MPR-DE0A89F497,Mentayan,Bantan,Bengkalis,0.57,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
275,15,MPR-A440AE34B8,Mentayan,Bantan,Bengkalis,0.55,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
276,16,MPR-71DC9F15B8,Mentayan,Bantan,Bengkalis,0.53,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
277,19,MPR-901721B380,Sebauk,Bengkalis,Bengkalis,0.49,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
278,17,MPR-3142A3E95A,Mentayan,Bantan,Bengkalis,0.448,P2,Regenerasi alami terbantu,69.7,58,84,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
279,17,MPR-7A6387B765,Damai,Bengkalis,Bengkalis,1.69,P2,Regenerasi alami terbantu,69.6,59,83,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
280,20,MPR-E03DC8B568,Sebauk,Bengkalis,Bengkalis,1.5,P2,Regenerasi alami terbantu,69.6,59,83,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
281,21,MPR-7D5897CD2D,Sebauk,Bengkalis,Bengkalis,1.33,P2,Regenerasi alami terbantu,69.6,59,83,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
282,18,MPR-B768B076C9,Mentayan,Bantan,Bengkalis,1.26,P2,Regenerasi alami terbantu,69.6,59,83,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
283,19,MPR-3E2CD0486C,Mentayan,Bantan,Bengkalis,0.349,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
284,1,MPR-92832509C1,Sungaibatang,Bengkalis,Bengkalis,0.18,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
285,2,MPR-37BC4D0C8E,Sungaibatang,Bengkalis,Bengkalis,0.17,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
286,3,MPR-48E00F0B8B,Sungaibatang,Bengkalis,Bengkalis,0.16,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
287,4,MPR-4944B77FB8,Sungaibatang,Bengkalis,Bengkalis,0.15,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
288,5,MPR-B0D0C825EB,Sungaibatang,Bengkalis,Bengkalis,0.15,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
289,6,MPR-A505F00D2A,Sungaibatang,Bengkalis,Bengkalis,0.13,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
290,7,MPR-564ADCC6D0,Sungaibatang,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
291,8,MPR-E38D0FE96A,Sungaibatang,Bengkalis,Bengkalis,0.12,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
292,9,MPR-341FD8B0D2,Sungaibatang,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
293,10,MPR-6A1F1E8EE3,Sungaibatang,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
294,11,MPR-FD126C6956,Sungaibatang,Bengkalis,Bengkalis,0.1,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
295,12,MPR-0D5F0C9614,Sungaibatang,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
296,13,MPR-2A67A96BAC,Sungaibatang,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
297,14,MPR-6319640092,Sungaibatang,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
298,15,MPR-7D25003245,Sungaibatang,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
299,16,MPR-9B9D694151,Sungaibatang,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.6,57,85,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
300,9,MPR-C3381EC092,Sukajadi,Bukit Batu,Bengkalis,7.18,P1,Penanaman aktif,69.5,73,75,48,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
301,18,MPR-EBF7C382FF,Bantan Air,Bantan,Bengkalis,3.53,P2,Regenerasi alami terbantu,69.5,63,80,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
302,50,MPR-56699A2271,Telukrhu,Rupat Utara,Bengkalis,2.3,P2,Regenerasi alami terbantu,69.5,61,82,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
303,20,MPR-94460A7B0F,Mentayan,Bantan,Bengkalis,2.29,P2,Regenerasi alami terbantu,69.5,60,82,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
304,22,MPR-3FCFA2C7B8,Penampi,Bengkalis,Bengkalis,2.27,P2,Regenerasi alami terbantu,69.5,61,82,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
305,38,MPR-EBBDA6A647,Telukpapal,Bantan,Bengkalis,1.97,P2,Regenerasi alami terbantu,69.5,64,82,40,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
306,22,MPR-460205F777,Sebauk,Bengkalis,Bengkalis,1.05,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
307,1,MPR-5CB3628AD3,Meskom,Bengkalis,Bengkalis,0.77,P2,Regenerasi alami terbantu,69.5,57,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
308,17,MPR-78AA74A7BD,Sungaibatang,Bengkalis,Bengkalis,0.68,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
309,18,MPR-BB16105770,Sungaibatang,Bengkalis,Bengkalis,0.59,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
310,19,MPR-24A5606AD3,Sungaibatang,Bengkalis,Bengkalis,0.53,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
311,20,MPR-4BF358AE50,Sungaibatang,Bengkalis,Bengkalis,0.53,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
312,2,MPR-6D9B083110,Meskom,Bengkalis,Bengkalis,0.52,P2,Regenerasi alami terbantu,69.5,57,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
313,8,MPR-664DFD6220,Pampang Baru,Bantan,Bengkalis,0.403,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
314,18,MPR-138743EAC5,Damai,Bengkalis,Bengkalis,0.39,P2,Regenerasi alami terbantu,69.5,57,84,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
315,23,MPR-46D6691A57,Penampi,Bengkalis,Bengkalis,0.39,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
316,24,MPR-4FE644E9F8,Penampi,Bengkalis,Bengkalis,0.38,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
317,51,MPR-6ED91F3DFA,Telukrhu,Rupat Utara,Bengkalis,0.368,P2,Regenerasi alami terbantu,69.5,58,84,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
318,3,MPR-BC85AD0246,Meskom,Bengkalis,Bengkalis,0.177,P2,Regenerasi alami terbantu,69.5,56,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
319,4,MPR-DE03D75C80,Meskom,Bengkalis,Bengkalis,0.11,P2,Regenerasi alami terbantu,69.5,56,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
320,5,MPR-099C3EFEA5,Meskom,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.5,56,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
321,6,MPR-77412C4E5D,Meskom,Bengkalis,Bengkalis,0.08,P2,Regenerasi alami terbantu,69.5,56,85,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
322,39,MPR-BB7EA0A0AF,Telukpapal,Bantan,Bengkalis,2.738,P1,Penanaman aktif,69.4,65,81,41,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
323,9,MPR-D82A982466,Pampang Baru,Bantan,Bengkalis,1.13,P2,Regenerasi alami terbantu,69.4,59,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
324,52,MPR-8EC0DDA600,Telukrhu,Rupat Utara,Bengkalis,1.115,P2,Regenerasi alami terbantu,69.4,59,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
325,53,MPR-5509D90C28,Telukrhu,Rupat Utara,Bengkalis,1.09,P2,Regenerasi alami terbantu,69.4,59,83,31,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
326,21,MPR-8FED424997,Sungaibatang,Bengkalis,Bengkalis,0.35,P2,Regenerasi alami terbantu,69.4,57,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
327,22,MPR-1C37B86A32,Sungaibatang,Bengkalis,Bengkalis,0.26,P2,Regenerasi alami terbantu,69.4,57,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
328,23,MPR-F0D26186EA,Sungaibatang,Bengkalis,Bengkalis,0.26,P2,Regenerasi alami terbantu,69.4,57,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
329,24,MPR-D6EBA14E93,Sungaibatang,Bengkalis,Bengkalis,0.23,P2,Regenerasi alami terbantu,69.4,57,85,30,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
330,40,MPR-824A7C10EB,Telukpapal,Bantan,Bengkalis,3.287,P1,Penanaman aktif,69.3,66,80,42,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
331,25,MPR-861099D985,Penampi,Bengkalis,Bengkalis,1.91,P2,Regenerasi alami terbantu,69.3,60,82,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
332,54,MPR-AD65C50D65,Telukrhu,Rupat Utara,Bengkalis,1.844,P2,Regenerasi alami terbantu,69.3,60,82,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
333,7,MPR-F5BEE34DD6,Meskom,Bengkalis,Bengkalis,1.52,P2,Regenerasi alami terbantu,69.3,58,83,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
334,8,MPR-70C9BE5396,Meskom,Bengkalis,Bengkalis,1.41,P2,Regenerasi alami terbantu,69.3,58,83,29,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
335,1,MPR-4399A17BCB,Kelemantan,Bengkalis,Bengkalis,0.55,P2,Regenerasi alami terbantu,69.3,63,84,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
336,2,MPR-17C19B31DA,Kelemantan,Bengkalis,Bengkalis,0.44,P2,Regenerasi alami terbantu,69.3,63,84,42,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
337,1,MPR-AA2C66B754,Kelapa Pati,Bengkalis,Bengkalis,0.3,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
338,9,MPR-1E0F386542,Meskom,Bengkalis,Bengkalis,0.29,P2,Regenerasi alami terbantu,69.3,56,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
339,10,MPR-D93FB00C02,Meskom,Bengkalis,Bengkalis,0.283,P2,Regenerasi alami terbantu,69.3,56,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
340,2,MPR-2CDD0D18CC,Kelapa Pati,Bengkalis,Bengkalis,0.28,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
341,11,MPR-9D894B0435,Meskom,Bengkalis,Bengkalis,0.28,P2,Regenerasi alami terbantu,69.3,56,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
342,3,MPR-2FF83D3180,Kelapa Pati,Bengkalis,Bengkalis,0.27,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
343,12,MPR-EEF1A89AA1,Meskom,Bengkalis,Bengkalis,0.27,P2,Regenerasi alami terbantu,69.3,56,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
344,4,MPR-DA6847380F,Kelapa Pati,Bengkalis,Bengkalis,0.266,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
345,5,MPR-3CD1774AD7,Kelapa Pati,Bengkalis,Bengkalis,0.23,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
346,13,MPR-615B80E243,Meskom,Bengkalis,Bengkalis,0.217,P2,Regenerasi alami terbantu,69.3,56,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
347,14,MPR-153346E674,Meskom,Bengkalis,Bengkalis,0.21,P2,Regenerasi alami terbantu,69.3,56,85,28,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
348,6,MPR-93DDC85A82,Kelapa Pati,Bengkalis,Bengkalis,0.199,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
349,7,MPR-653443585F,Kelapa Pati,Bengkalis,Bengkalis,0.16,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
350,8,MPR-48BC768BF5,Kelapa Pati,Bengkalis,Bengkalis,0.15,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
351,9,MPR-33B375C75D,Kelapa Pati,Bengkalis,Bengkalis,0.148,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
352,10,MPR-A0EF5BB19F,Kelapa Pati,Bengkalis,Bengkalis,0.141,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
353,11,MPR-FF143D5EF9,Kelapa Pati,Bengkalis,Bengkalis,0.12,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
354,12,MPR-1739E474DF,Kelapa Pati,Bengkalis,Bengkalis,0.098,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
355,13,MPR-F8D985A5C1,Kelapa Pati,Bengkalis,Bengkalis,0.092,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
356,14,MPR-620F4A2EB4,Kelapa Pati,Bengkalis,Bengkalis,0.08,P1,Penanaman aktif,69.3,65,75,31,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
